SiteNumber,SiteLongit,SiteLatitu,slo,wti,accumulati,Dis_Sea,Slope_degr,TWI,curv,curv_profi,Area,handMean,Altitude,imp,Dis_storm,Soil_Point,Soil_Mean,Rain_MAX,Rain_Mean,Wind_MAX,Wind_Mean,Wind_Point,Rain_Point,Tide_Mean,Tide_Point,RiverDisMn,Mean_Gage_height,Slope-Invariability,Max_Gage_height
1391000,-74.111944,40.997778,2.74812,-4.36993,554221,0.347162,8.99912,15.061854,196063008,38247100000.0,41914600,17.9826,120.09,18.3949,0.777252,0.262888,0.258434,1.216565,1.124428,56.011986,55.527999,56.1061,1.07228,1.220421,1.20587,40982.05734,1.380729,1.121391072,2.51
1391102,-74.099722,40.955278,3.04523,-4.48567,1351890,0.323107,2.83834,17.101234,141252992,3440230000.0,107742000,24.7061,0.0,16.1639,0.810563,0.262888,0.261148,1.216565,1.073923,56.396961,55.889298,56.2392,1.0828,1.202535,1.20201,38185.74939,1.57875,1.165385439,3.15
1391500,-74.080556,40.890278,2.75641,-4.35457,1834360,0.287014,12.1152,15.956263,140607008,38827100000.0,146476000,20.1817,25.0,23.3597,0.861906,0.262888,0.261613,1.216565,1.079177,56.5019,55.991289,56.1299,1.17134,1.201095,1.19258,34108.50654,1.839792,1.098795187,3.7
1377000,-73.989167,40.999167,3.77161,-4.15482,1935700,0.236296,5.7681,16.758627,142344992,7944780000.0,146516000,28.0775,22.51,19.6189,0.879669,0.262888,0.24617,0.971621,0.90823,57.579224,56.791508,57.2466,0.906208,1.113123,1.15643,42028.08267,1.71,1.301417093,1.95
1383000,-74.333333,41.161667,7.48886,-4.54666,883076,0.616267,6.7167,15.821746,286811008,-22250100000.0,70030100,65.1348,608.86,4.06848,0.502371,0.258244,0.25787,1.563385,1.371123,53.222931,52.441354,52.667,1.36203,1.318601,1.31989,48578.1507,9.785625,0.729663316,10.18
1383500,-74.333611,41.160278,7.48792,-4.54692,883061,0.615878,1.19509,17.514188,286671008,-10078100000.0,70067500,65.1046,601.32,4.06754,0.50289,0.258244,0.25787,1.563385,1.371123,53.222931,52.441354,52.667,1.36203,1.318601,1.31989,48578.1507,1.597396,0.729898385,2.22
1384500,-74.265833,41.127222,9.12947,-5.16801,571444,0.540488,1.33741,16.971291,497887008,-9625990000.0,43495300,56.4081,292.67,1.28104,0.577764,0.257483,0.258244,1.273625,1.224561,54.165504,53.651125,53.8018,1.26069,1.259684,1.27084,50219.7684,10.207917,1.16688125,10.91
1387400,-74.168611,41.140278,8.58493,-5.15332,2887850,0.463562,9.81845,16.624369,494928992,-39104600000.0,222637000,53.2757,295.78,4.45502,0.652382,0.258244,0.252426,1.208896,1.108253,55.202946,54.032402,54.9475,1.11527,1.199388,1.21147,47601.32627,1.973437,1.236980068,3.41
1387420,-74.160278,41.118333,8.69952,-5.17969,3004720,0.444508,5.13453,17.314184,486964000,20850400000.0,238676000,56.037,263.29,4.51751,0.671281,0.257483,0.252732,1.208896,1.108351,55.202946,54.097476,55.0593,1.11903,1.199824,1.2161,47181.60902,2.102813,1.301709279,3.93
1387450,-74.116111,41.141111,7.15333,-5.03788,432048,0.421337,6.5163,15.137171,281436992,8346500000.0,32631400,83.6221,321.57,8.88395,0.696046,0.22274,0.223805,1.057042,1.01832,55.915684,55.507091,55.409,1.05797,1.15967,1.18343,49753.24715,1.498854,1.139825557,2.69
1387500,-74.162778,41.098056,7.98817,-5.09267,3904280,0.436081,14.3691,16.535557,422747008,11938200000.0,311260000,56.6911,253.1,7.34835,0.680173,0.257483,0.249909,1.208896,1.095068,55.915684,54.418516,55.157,1.1232,1.195238,1.2183,43420.90701,2.736146,1.208729522,4.24
1375000,-73.858889,41.225028,6.11523,-4.38836,12292800,0.308058,11.2593,17.933557,287668000,7048440000.0,978728000,40.0628,43.12,6.20625,0.866695,0.16082,0.165361,1.043222,0.780376,58.381058,54.011,56.5092,0.824989,0.780544,0.963831,58365.26625,1.958125,1.332354618,2.01
1376800,-73.963889,41.095556,4.34319,-4.23527,1118170,0.276035,6.5868,16.077321,157274000,4860380000.0,81993400,31.9427,52.53,20.1878,0.848654,0.262888,0.233566,0.963861,0.900565,57.371216,56.644237,57.0882,0.888214,1.09402,1.10108,49278.12227,2.449583,1.336660546,3.27
1374901,-73.665556,41.266111,5.89661,-4.30475,980080,0.259773,8.21465,15.723909,326313984,14851200000.0,76930600,36.1377,203.26,2.25632,1.00688,0.16082,0.109314,0.719583,0.680141,56.416046,54.721342,55.9838,0.72307,0.660838,0.738107,71974.4741,1.333646,1.253085622,2.0
1374890,-73.601861,41.260222,6.29689,-4.52385,558569,0.241899,1.05581,17.174099,347584000,5170370000.0,44116400,38.2896,333.72,2.03638,1.063595,0.093344,0.093344,0.683885,0.666916,55.573742,54.104904,55.151,0.683877,0.643141,0.663988,75294.40628,1.484687,1.355853245,1.91
1387095,-74.146972,41.311556,4.71541,-4.69806,354840,0.557975,4.57573,15.292336,123519000,-12875500000.0,25588700,34.8204,522.23,18.4376,0.577711,0.258244,0.258244,1.134439,1.102827,53.459305,53.118037,53.5198,1.07462,1.19979,1.17844,63332.79005,3.727083,1.101449628,4.44
1374581,-73.736111,41.449944,7.0927,-4.69142,757161,0.455451,1.08509,17.452326,327704000,5437750000.0,57484500,41.6337,528.53,1.45464,0.847932,0.199496,0.199496,1.043222,0.985003,52.073994,50.648909,52.2165,0.904824,0.876936,0.849843,83203.94605,1.18375,1.263781194,1.33
137462010,-73.69375,41.411806,6.75362,-4.41875,1308120,0.408136,3.02559,17.00555,294416000,1175600000.0,103394000,44.4426,446.96,2.1246,0.904204,0.199496,0.199496,1.043222,0.936887,53.396656,51.484568,53.2975,0.822472,0.855464,0.815715,81338.95738,1.200208,1.186034228,1.24
1374701,-73.667972,41.358,6.44212,-4.34098,2949840,0.350446,13.2968,16.335561,293465984,-49713200000.0,207494000,41.2559,205.48,5.30473,0.955034,0.16082,0.197533,1.043222,0.885368,54.375698,52.207202,54.0787,0.755635,0.826541,0.768898,77398.56728,3.26,1.149707802,3.64
1374821,-73.655639,41.327111,5.69581,-4.36806,6486790,0.318005,1.95202,19.035335,275052000,-124668000.0,61881100,39.6609,199.49,3.07628,0.982143,0.16082,0.100341,0.731567,0.679759,54.344143,52.57913,54.4652,0.735915,0.674126,0.742237,77732.33576,1.61125,1.007950825,1.68
1374930,-73.768694,41.338139,4.85814,-3.76913,438021,0.357825,3.03872,15.907212,179895008,3690880000.0,34539200,30.2878,498.21,10.6561,0.881165,0.16082,0.185756,0.895271,0.861686,54.596786,53.603201,54.5968,0.831219,0.863223,0.85769,74113.23479,3.799792,1.296682527,4.04
1374941,-73.753639,41.287611,4.55407,-3.65777,1007900,0.305208,0.651558,18.215673,155268992,9748630000.0,50506300,28.5025,313.93,10.2111,0.921208,0.16082,0.177591,0.895271,0.84499,55.66116,54.028142,55.6612,0.788348,0.857494,0.833375,71008.15107,9.055312,1.225604879,9.09
137449480,-73.556083,41.44725,6.7901,-4.5828,1946720,0.398057,0.386203,19.34293,270016000,1580180000.0,154640000,54.6565,414.81,3.6303,1.000669,0.185266,0.187994,0.952564,0.77892,53.369205,52.689801,52.1685,0.699045,0.748066,0.711793,88460.93341,2.243854,1.288033403,3.04
1374505,-73.607472,41.394583,6.50866,-4.45221,2592720,0.370593,12.3056,16.286273,266675008,9700830000.0,205081000,50.4753,315.74,4.4889,0.986039,0.185266,0.184869,0.952564,0.758293,53.369205,52.539404,52.8838,0.71963,0.7387,0.731701,83549.62689,3.043229,1.159948724,3.27
1374531,-73.639583,41.373389,6.4904,-4.43816,2924290,0.360568,1.42026,18.546203,269865984,344180000.0,219196000,49.291,270.5,5.13362,0.970546,0.199496,0.18528,0.952564,0.757003,53.499512,52.569851,53.4995,0.738099,0.739299,0.746382,82333.45368,1.620104,1.218154911,1.64
1374781,-73.591472,41.327361,5.60845,-4.61122,552958,0.303099,5.53194,15.547339,259660000,-1934700000.0,33444100,39.2535,331.84,4.2358,1.035927,0.093344,0.093344,0.687933,0.667074,53.208153,51.859325,53.2082,0.687933,0.650849,0.686245,80873.35558,1.461667,0.928704439,2.0
1374559,-73.759583,41.470472,6.95186,-4.72131,369281,0.481995,14.1579,14.192663,332233984,-8706530000.0,28273400,38.7063,586.6,0.944524,0.817079,0.199496,0.199496,1.043222,1.00324,51.278175,50.223184,51.1875,0.960429,0.896559,0.878989,83404.89377,0.348958,1.042717591,0.71
1374598,-73.689472,41.475861,6.02025,-4.66818,137751,0.470245,4.00981,14.476887,273647008,8392130000.0,10398000,45.9744,539.63,2.54435,0.873072,0.199496,0.199496,0.972977,0.922352,52.318233,51.800345,52.3182,0.882498,0.825946,0.81915,88948.34114,0.442188,1.24370986,0.75
